,States,Years,Quarter,Transaction_type,Transaction_count,Transaction_amount
3685,sikkim,2021,2,Recharge & bill payments,345495,103846501.52404109
3686,sikkim,2021,2,Merchant payments,153671,190473176.21848944
3687,sikkim,2021,2,Financial Services,1865,2851874.287465013
3688,sikkim,2021,2,Others,2542,1969531.0292125773
3689,sikkim,2021,3,Peer-to-peer payments,595826,2582075089.383399
3690,sikkim,2021,3,Recharge & bill payments,346173,111613776.75942023
3691,sikkim,2021,3,Merchant payments,213808,290732930.46291006
3692,sikkim,2021,3,Financial Services,1689,2624558.3857180667
3693,sikkim,2021,3,Others,3098,2290508.8169457563
3694,sikkim,2021,4,Peer-to-peer payments,831597,3548508409.656125
3695,sikkim,2021,4,Recharge & bill payments,376078,136473754.40071422
3696,sikkim,2021,4,Merchant payments,369343,504586163.5569785
3697,sikkim,2021,4,Financial Services,2269,3162023.7210206646
3698,sikkim,2021,4,Others,5058,4052910.300969372
3699,sikkim,2022,1,Peer-to-peer payments,916940,3650961081.00263
3700,sikkim,2022,1,Merchant payments,449273,570784579.6670712
3701,sikkim,2022,1,Recharge & bill payments,371579,139135962.10369253
3702,sikkim,2022,1,Financial Services,2124,3062332.163804472
3703,sikkim,2022,1,Others,4386,3487320.9262269526
3704,sikkim,2022,2,Peer-to-peer payments,1198014,4596501308.195931
3705,sikkim,2022,2,Merchant payments,706658,847497607.0893551
3706,sikkim,2022,2,Recharge & bill payments,411189,162174479.6973383
3707,sikkim,2022,2,Financial Services,1758,1861284.7969863976
3708,sikkim,2022,2,Others,4462,3070990.527526753
3709,sikkim,2022,3,Peer-to-peer payments,1222037,4173703593.656705
3710,sikkim,2022,3,Merchant payments,772650,830361400.9603965
3711,sikkim,2022,3,Recharge & bill payments,397207,153567926.32171312
3712,sikkim,2022,3,Financial Services,1538,2851319.5479129553
3713,sikkim,2022,3,Others,3326,2396303.4047308513
3714,sikkim,2022,4,Peer-to-peer payments,1548662,5175155338.821596
3715,sikkim,2022,4,Merchant payments,1033541,1096220774.255463
3716,sikkim,2022,4,Recharge & bill payments,470639,181281682.32208142
3717,sikkim,2022,4,Financial Services,2049,2701971.788609252
3718,sikkim,2022,4,Others,3448,3025622.2320622765
3719,sikkim,2023,1,Peer-to-peer payments,1779090,5451626602.0
3720,sikkim,2023,1,Merchant payments,1067585,1091745064.0
3721,sikkim,2023,1,Recharge & bill payments,543957,213517668.0
3722,sikkim,2023,1,Financial Services,2603,2801184.0
3723,sikkim,2023,1,Others,2893,2877504.0
3724,sikkim,2023,2,Peer-to-peer payments,2196285,6799375282.0
3725,sikkim,2023,2,Merchant payments,1616549,1523202088.0
3726,sikkim,2023,2,Recharge & bill payments,594826,251468530.0
3727,sikkim,2023,2,Financial Services,2790,3457083.0
3728,sikkim,2023,2,Others,2517,2847453.0
3729,sikkim,2023,3,Peer-to-peer payments,2187102,6245427022.0
3730,sikkim,2023,3,Merchant payments,2011690,1619166618.0
3731,sikkim,2023,3,Recharge & bill payments,600784,233423001.0
3732,sikkim,2023,3,Financial Services,3289,7262131.0
3733,sikkim,2023,3,Others,2072,1958649.0
3734,sikkim,2023,4,Peer-to-peer payments,2165502,6467541154.0
3735,sikkim,2023,4,Merchant payments,2124031,1877772225.0
3736,sikkim,2023,4,Recharge & bill payments,562618,235242389.0
3737,sikkim,2023,4,Financial Services,3357,7657246.0
3738,sikkim,2023,4,Others,1816,2395457.0
3739,sikkim,2024,1,Merchant payments,2707037,2172007531.0
3740,sikkim,2024,1,Peer-to-peer payments,2501457,6989057055.0
3741,sikkim,2024,1,Recharge & bill payments,605942,278107861.0
3742,sikkim,2024,1,Financial Services,3962,14632590.0
3743,sikkim,2024,1,Others,1748,1916486.0
3744,tamil-nadu,2018,1,Recharge & bill payments,3308548,646028338.3951533
3745,tamil-nadu,2018,1,Peer-to-peer payments,2670613,10031518934.085688
3746,tamil-nadu,2018,1,Merchant payments,326510,272002057.1736871
3747,tamil-nadu,2018,1,Financial Services,115363,31876073.74792233
3748,tamil-nadu,2018,1,Others,305588,280132294.11422664
3749,tamil-nadu,2018,2,Recharge & bill payments,4464677,1189892955.8051775
3750,tamil-nadu,2018,2,Peer-to-peer payments,4433762,18067624388.09562
3751,tamil-nadu,2018,2,Merchant payments,627918,517130320.4660308
3752,tamil-nadu,2018,2,Financial Services,167035,65402385.25640666
3753,tamil-nadu,2018,2,Others,298736,285794226.64323723
3754,tamil-nadu,2018,3,Peer-to-peer payments,8810836,26792462660.044968
3755,tamil-nadu,2018,3,Recharge & bill payments,5148411,1521551955.205038
3756,tamil-nadu,2018,3,Merchant payments,1290978,733189649.5729834
3757,tamil-nadu,2018,3,Financial Services,191732,37049222.36590697
3758,tamil-nadu,2018,3,Others,332121,245838753.995272
3759,tamil-nadu,2018,4,Peer-to-peer payments,11538547,39180083690.57276
3760,tamil-nadu,2018,4,Recharge & bill payments,7093764,2020329567.8245385
3761,tamil-nadu,2018,4,Merchant payments,3145621,1742903221.432857
3762,tamil-nadu,2018,4,Financial Services,228398,46571758.68242933
3763,tamil-nadu,2018,4,Others,451114,312185737.38152075
3764,tamil-nadu,2019,1,Peer-to-peer payments,18645926,51296299081.44436
3765,tamil-nadu,2019,1,Recharge & bill payments,8863289,2695317014.8660007
3766,tamil-nadu,2019,1,Merchant payments,4195222,1924461188.9900146
3767,tamil-nadu,2019,1,Financial Services,193261,31217137.545322973
3768,tamil-nadu,2019,1,Others,377347,256742393.28426796
3769,tamil-nadu,2019,2,Peer-to-peer payments,16952961,57924128549.06981
3770,tamil-nadu,2019,2,Recharge & bill payments,8414514,3280033639.8500404
3771,tamil-nadu,2019,2,Merchant payments,6296995,2690331792.5060787
3772,tamil-nadu,2019,2,Financial Services,70142,18334602.389631532
3773,tamil-nadu,2019,2,Others,437125,294847441.9421142
3774,tamil-nadu,2019,3,Peer-to-peer payments,21277636,70615331408.53966
3775,tamil-nadu,2019,3,Merchant payments,10344027,4079315732.661683
3776,tamil-nadu,2019,3,Recharge & bill payments,9246678,3964144354.4161515
3777,tamil-nadu,2019,3,Financial Services,88261,27213741.831077334
3778,tamil-nadu,2019,3,Others,453581,273599406.1898495
3779,tamil-nadu,2019,4,Peer-to-peer payments,28814008,91858026341.27563
3780,tamil-nadu,2019,4,Merchant payments,16153034,6420193204.780616
3781,tamil-nadu,2019,4,Recharge & bill payments,11157765,4681454397.562926
3782,tamil-nadu,2019,4,Financial Services,60624,24332240.65556671
3783,tamil-nadu,2019,4,Others,410980,206859328.2685905
3784,tamil-nadu,2020,1,Peer-to-peer payments,30880360,101907683045.28436
3785,tamil-nadu,2020,1,Merchant payments,21541556,8950736938.223478
3786,tamil-nadu,2020,1,Recharge & bill payments,14134259,5493239429.7322235
3787,tamil-nadu,2020,1,Financial Services,61427,41422107.813630365
3788,tamil-nadu,2020,1,Others,335871,176604658.386683
3789,tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347647064.12332
3790,tamil-nadu,2020,2,Recharge & bill payments,18474731,6414781159.484189
3791,tamil-nadu,2020,2,Merchant payments,11477546,6909361871.628206
3792,tamil-nadu,2020,2,Financial Services,78584,89189349.84916353
3793,tamil-nadu,2020,2,Others,138405,65529451.74366937
3794,tamil-nadu,2020,3,Peer-to-peer payments,31754077,123561080533.04672
3795,tamil-nadu,2020,3,Merchant payments,20664887,12554589575.504852
3796,tamil-nadu,2020,3,Recharge & bill payments,17521756,7476952307.406668
3797,tamil-nadu,2020,3,Financial Services,129671,158512062.54590106
3798,tamil-nadu,2020,3,Others,207434,90281020.15995154
3799,tamil-nadu,2020,4,Peer-to-peer payments,47800741,172196381789.491
3800,tamil-nadu,2020,4,Merchant payments,41297305,24417758781.65223
3801,tamil-nadu,2020,4,Recharge & bill payments,21563946,9462546013.163391
3802,tamil-nadu,2020,4,Financial Services,153044,186775413.14290395
3803,tamil-nadu,2020,4,Others,364665,209735503.54521424
3804,tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611
3805,tamil-nadu,2021,1,Merchant payments,53811885,30722779534.582508
3806,tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548
3807,tamil-nadu,2021,1,Financial Services,170620,215319360.4840321
3808,tamil-nadu,2021,1,Others,301617,208899281.88347316
3809,tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379027686.30246
3810,tamil-nadu,2021,2,Merchant payments,52048347,33504798112.88382
3811,tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478
3812,tamil-nadu,2021,2,Financial Services,192614,225113402.6634022
3813,tamil-nadu,2021,2,Others,351547,223054882.44675264
3814,tamil-nadu,2021,3,Merchant payments,85074941,52932187058.575195
3815,tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346
3816,tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631
3817,tamil-nadu,2021,3,Financial Services,182097,246146707.2790811
3818,tamil-nadu,2021,3,Others,515319,294622911.6328684
3819,tamil-nadu,2021,4,Merchant payments,117578360,70539086832.13815
3820,tamil-nadu,2021,4,Peer-to-peer payments,104493071,353529424598.23047
3821,tamil-nadu,2021,4,Recharge & bill payments,36163870,18979178477.53405
3822,tamil-nadu,2021,4,Financial Services,228761,275850497.094934
3823,tamil-nadu,2021,4,Others,691914,400412189.80491126
3824,tamil-nadu,2022,1,Merchant payments,139788772,81798208975.87326
3825,tamil-nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541
3826,tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141.096962
3827,tamil-nadu,2022,1,Financial Services,241201,298216135.377552
3828,tamil-nadu,2022,1,Others,579955,355987089.8306444
3829,tamil-nadu,2022,2,Merchant payments,179245529,100813133534.0309
3830,tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711
3831,tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488
3832,tamil-nadu,2022,2,Financial Services,202498,233054908.96978933
3833,tamil-nadu,2022,2,Others,459948,277767177.03123105
3834,tamil-nadu,2022,3,Merchant payments,202149276,109801011246.16069
3835,tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984
3836,tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715
3837,tamil-nadu,2022,3,Financial Services,217741,238069828.1652185
3838,tamil-nadu,2022,3,Others,404438,265434770.79138052
3839,tamil-nadu,2022,4,Merchant payments,229308285,118847998736.56468
3840,tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734
3841,tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171.386997
3842,tamil-nadu,2022,4,Financial Services,295740,334812023.56560165
3843,tamil-nadu,2022,4,Others,400402,275988847.1474179
3844,tamil-nadu,2023,1,Merchant payments,248540772,124250251559.0
3845,tamil-nadu,2023,1,Peer-to-peer payments,169269032,554678365256.0
3846,tamil-nadu,2023,1,Recharge & bill payments,42745926,36069237413.0
3847,tamil-nadu,2023,1,Financial Services,281287,303893116.0
3848,tamil-nadu,2023,1,Others,375370,281926174.0
3849,tamil-nadu,2023,2,Merchant payments,270279446,132952561597.0
3850,tamil-nadu,2023,2,Peer-to-peer payments,181169979,603065358975.0
3851,tamil-nadu,2023,2,Recharge & bill payments,46387359,39784453434.0
3852,tamil-nadu,2023,2,Financial Services,273888,317118374.0
3853,tamil-nadu,2023,2,Others,318966,243058635.0
3854,tamil-nadu,2023,3,Merchant payments,309648502,147481033140.0
3855,tamil-nadu,2023,3,Peer-to-peer payments,198678217,641624213537.0
3856,tamil-nadu,2023,3,Recharge & bill payments,47138716,43398412878.0
3857,tamil-nadu,2023,3,Financial Services,320645,373041817.0
3858,tamil-nadu,2023,3,Others,298928,228563326.0
3859,tamil-nadu,2023,4,Merchant payments,336838248,162776066943.0
3860,tamil-nadu,2023,4,Peer-to-peer payments,208592985,662522423764.0
3861,tamil-nadu,2023,4,Recharge & bill payments,47390155,46923336165.0
3862,tamil-nadu,2023,4,Financial Services,381269,421861473.0
3863,tamil-nadu,2023,4,Others,278724,226976660.0
3864,tamil-nadu,2024,1,Merchant payments,372666269,174040000374.0
3865,tamil-nadu,2024,1,Peer-to-peer payments,219277542,689079882786.0
3866,tamil-nadu,2024,1,Recharge & bill payments,47746915,50024181672.0
3867,tamil-nadu,2024,1,Financial Services,374620,495981410.0
3868,tamil-nadu,2024,1,Others,261851,221064820.0
3869,telangana,2018,1,Recharge & bill payments,4209319,831912767.5937189
3870,telangana,2018,1,Peer-to-peer payments,3307245,11748268950.760422
3871,telangana,2018,1,Merchant payments,351474,282899066.6137372
3872,telangana,2018,1,Financial Services,262876,57011875.36233704
3873,telangana,2018,1,Others,391852,388111458.2121352
3874,telangana,2018,2,Peer-to-peer payments,4784079,20748520742.57553
3875,telangana,2018,2,Recharge & bill payments,4686542,1274130053.834579
3876,telangana,2018,2,Merchant payments,701082,551696487.3185428
3877,telangana,2018,2,Financial Services,277805,85498213.25384143
3878,telangana,2018,2,Others,315162,357356020.669816
3879,telangana,2018,3,Peer-to-peer payments,11560952,29253505738.828743
3880,telangana,2018,3,Recharge & bill payments,5328881,1568136060.627837
3881,telangana,2018,3,Merchant payments,1770075,855534175.4794186
3882,telangana,2018,3,Financial Services,307312,52554123.97376218
3883,telangana,2018,3,Others,365483,300363110.81379545
3884,telangana,2018,4,Peer-to-peer payments,15571288,44541667501.74112
3885,telangana,2018,4,Recharge & bill payments,7121135,2165870863.16865
3886,telangana,2018,4,Merchant payments,5315161,2356841304.9649296
3887,telangana,2018,4,Financial Services,392423,64569231.23559249
3888,telangana,2018,4,Others,521147,380139546.93821603
3889,telangana,2019,1,Peer-to-peer payments,40488967,87361237975.49301
3890,telangana,2019,1,Merchant payments,12341901,4144368545.535969
3891,telangana,2019,1,Recharge & bill payments,11525394,3619117615.485172
3892,telangana,2019,1,Financial Services,463688,54547989.275453925
3893,telangana,2019,1,Others,470752,343989909.8750894
3894,telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147
3895,telangana,2019,2,Merchant payments,25682382,8442740781.469844
3896,telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645
3897,telangana,2019,2,Financial Services,252173,43627344.86329399
3898,telangana,2019,2,Others,709213,490894328.3915366
3899,telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203
3900,telangana,2019,3,Merchant payments,44035953,14308557740.55424
3901,telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364
3902,telangana,2019,3,Financial Services,183163,39617186.74048498
3903,telangana,2019,3,Others,857925,445278745.3818412
3904,telangana,2019,4,Peer-to-peer payments,82587060,249346680995.99316
3905,telangana,2019,4,Merchant payments,59347809,21510626607.08445
3906,telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655
3907,telangana,2019,4,Financial Services,137291,33453857.404595934
3908,telangana,2019,4,Others,703042,294688962.659046
3909,telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554
3910,telangana,2020,1,Merchant payments,76818285,31076431477.91269
3911,telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993
3912,telangana,2020,1,Financial Services,88184,59500639.38684589
3913,telangana,2020,1,Others,509877,241784101.54604858
3914,telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438
3915,telangana,2020,2,Merchant payments,44181999,26712043204.891262
3916,telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046
3917,telangana,2020,2,Financial Services,116776,134169906.74750492
3918,telangana,2020,2,Others,187200,100126467.191328
3919,telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534
3920,telangana,2020,3,Merchant payments,86836471,49743225885.179474
3921,telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897
3922,telangana,2020,3,Financial Services,195857,223377023.50525153
3923,telangana,2020,3,Others,318539,156875854.55487928
3924,telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154
3925,telangana,2020,4,Merchant payments,143897953,81725950703.21272
3926,telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398
3927,telangana,2020,4,Financial Services,230134,275357720.01805824
3928,telangana,2020,4,Others,733503,366346176.40682477
3929,telangana,2021,1,Merchant payments,185230619,95927278280.53006
3930,telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419
3931,telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346
3932,telangana,2021,1,Financial Services,262473,320153410.17969453
3933,telangana,2021,1,Others,969268,387877900.5044867
3934,telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885
